Point List,,,,,,,
Location:,Cornell University / Biotech Server / Biotech / Biotech 1st Floor,,,,,,
cols_too_big();,,,,,,,
report_progress_step(),,,,,,,
Location,Control Program,Name,Type,Object ID,Device ID,Object Name,Path
/Cornell University/Biotech Server/Biotech/Biotech 1st Floor/First Floor Fume Hood Lab Spaces,,,,,,,
,,point name,BMSV,MSV:1,DEV:48703,m381_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/m381
,,OCCUPANCY SENSOR TROUBLE,BALM,BV:5,DEV:48703,m204_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/m204
,,GLOBAL_UNOCC_OVRIDE,BNI2,,DEV:48703,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/unocc_override
,,OAT,ANI,,DEV:48703,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/m014
,,stmldshd1_4,BNI,,DEV:48703,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/m143
,,stmldshd5,BNI,,DEV:48703,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_143_control/m159
,Lab 147 Control,,,,,,
,,ZONE TEMP,BRS,,DEV:48704,,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/zone
,,ZONE TEMP / Zone Temp,BAI,AI:1,DEV:48704,zone_temp_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/zone/zone_temp
,,ZONE TEMP / Override Time Remaining,BAV,AV:1,DEV:48704,override_time_remaining_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/zone/override_time_remaining
,,GEX VALVE FLOW,BAI,AI:2,DEV:48704,gexvalve_flow_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/gexvalve_flow
,,SUPPLY FLOW,BAI,AI:3,DEV:48704,supplyvalve_flow_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/supplyvalve_flow
,,VAV RHT STEMP,BAI,AI:4,DEV:48704,dat_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/dat
,,OCC SENSOR,BBI,BI:1,DEV:48704,occ_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/occ
,,GEX VALVE CMD,BAO,AO:1,DEV:48704,m012_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/m012
,,RHT RAD VLV CMD,BAO,AO:2,DEV:48704,hw_valve_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/hw_valve
,,SUPPLY VALVE CMD,BAO,AO:3,DEV:48704,m011_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/m011
,,Clg Setpt,BAV,AV:7,DEV:48704,clg_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/clg_setpt
,,GEX VALVE SETPT,BAV,AV:2,DEV:48704,gexvalve_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/gexvalve_setpt
,,Htg Setpt,BAV,AV:8,DEV:48704,htg_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/htg_setpt
,,NITE_SETBACK,BAV,AV:3,DEV:48704,nite_setback_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/nite_setback
,,Occ_Value for Tot,BAV,AV:4,DEV:48704,occ_value_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/occ_value
,,SUPPLY VALVE SETPT,BAV,AV:5,DEV:48704,supplyvalve_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147_control/supplyvalve_setpt
