Location,Control Program,Name,Type,ObjectId,DeviceId,ObjectName,Path
,,Zone Temp,ASVI,AI:5,DEV:49424,zone_temp_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_467_control/zone_temp
,,Zone Temp,ASVI,AI:7,DEV:49425,zone_temp_1,#biotech/biotech_4th_floor/fourth_floor_fume_hood_lab_spaces/lab_467b_control/zone_temp
,,Zone Temp,ASVI,AI:4,DEV:49429,zone_temp_1,#biotech_space_467a_control/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49204,zone_temp_1,#biotech_406/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49202,zone_temp_1,#biotech_408/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49210,zone_temp_1,#biotech_412/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49211,zone_temp_1,#biotech_414/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49201,zone_temp_1,#biotech_416/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49203,zone_temp_1,#biotech_424/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49205,zone_temp_1,#biotech_430/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49206,zone_temp_1,#biotech_430a/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49207,zone_temp_1,#biotech_430b/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49209,zone_temp_1,#biotech_435/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49208,zone_temp_1,#biotech_440/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49214,zone_temp_1,#biotech_40053/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49215,zone_temp_1,#biotech_40044/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49216,zone_temp_1,#biotech_40046/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49217,zone_temp_1,#biotech_436_sav1/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49301,zone_temp_1,#biotech_439/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49304,zone_temp_1,#biotech_454/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49303,zone_temp_1,#biotech_458/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49302,zone_temp_1,#biotech_459/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49305,zone_temp_1,#biotech_470/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49306,zone_temp_1,#biotech_473/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49308,zone_temp_1,#biotech_40045/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49403,zone_temp_1,#biotech_401/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49402,zone_temp_1,#biotech_465/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49401,zone_temp_1,#biotech_469/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49404,zone_temp_1,#biotech_40040/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49405,zone_temp_1,#biotech_40050/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49406,zone_temp_1,#biotech_40047/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49407,zone_temp_1,#biotech_40067/zone_temp
,,Zone Temp,ASVI,AI:3,DEV:49408,zone_temp_1,#biotech_407/zone_temp
,,Zone Temp,ASVI,AI:1,DEV:1018507,zone_temp_1,#biotech_ef-7_penthouse_ventilation/zone_temp
