Location,Control Program,Name,Type,ObjectId,DeviceId,ObjectName,Path
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-16 Zones,157A (VAV-1M1),Occupancy Sensor,BBI,BI:1,DEV:31109,occ1_1,#baker_lab_157a_vav-1m1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-16 Zones,156 (RHC-1K1),Occupancy Sensor,BBI,BI:1,DEV:31107,occ1_1,#baker_lab_156_rhc-1k1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-16 Zones,158 (RHC-1L1),Occupancy Sensor,BBI,BI:1,DEV:31108,occ1_1,#new_equipment2/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-16 Zones,100CC (VAV-1S1),Occupancy Sensor,BBI,BI:1,DEV:31113,occ1_1,#baker_lab_100cc_vav-1s1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-17 Zones,101C (VAV-1P1),Occupancy Sensor,BBI,BI:1,DEV:31117,occ1_1,#baker_lab_101c_vav-1p1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-17 Zones,101D (VAV-1Q1),Occupancy Sensor,BBI,BI:1,DEV:31118,occ1_1,#baker_lab_101d_vav-1q1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-17 Zones,101E (VAV-1R1),Occupancy Sensor,BBI,BI:1,DEV:31116,occ1_1,#baker_lab_101e_vav-1r1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-17 Zones,101F/101H (VAV-1U1),Occupancy Sensor,BBI,BI:1,DEV:31115,occ1_1,#baker_lab_101hf_vav-1u1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-17 Zones,101G (VAV-1T1),Occupancy Sensor,BBI,BI:1,DEV:31114,occ1_1,#baker_lab_101g_vav-1t1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-17 Zones,102 (RHC-1Z1),Occupancy Sensor,BBI,BI:1,DEV:31034,occ1_1,#baker_lab_102_102a_rhc-1z1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-17 Zones,102A (RHC-1Y1),Occupancy Sensor,BBI,BI:1,DEV:31035,occ1_1,#baker_lab_102a_rhc-1y1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-17 Zones,102B (RHC-1A2),Occupancy Sensor,BBI,BI:1,DEV:31036,occ1_1,#baker_lab_102b_rhc-1a2/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-17 Zones,103 (VAV-1W1),Occupancy Sensor,BBI,BI:1,DEV:31037,occ1_1,#baker_lab_103_vav-1w1/occ1
/Cornell University/Biotech Server/Baker Lab/First Floor/AHU-17 Zones,110 (PHX-1B2),Occupancy Sensor,BBI,BI:2,DEV:31032,occ1_1,#baker_lab_110_phx-1b2/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-2 Zones,VAV-206C,Occupancy Sensor,BBI,BI:1,DEV:31312,occ1_1,#baker_vav-206c/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-2 Zones,VAV-206A/B,Occupancy Sensor,BBI,BI:1,DEV:31313,occ1_1,#baker_vav-206ab/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-2 Zones,VAV-206 + ETB 12-2,Occupancy Sensor,BBI,BI:1,DEV:31314,occ1_1,#baker_vav-206/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-2 Zones,VAV-210 + ETB 12-1,Occupancy Sensor,BBI,BI:1,DEV:31311,occ1_1,#baker_vav-210/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-2 Zones,VAV-210A/B,Occupancy Sensor,BBI,BI:1,DEV:31310,occ1_1,#baker_vav-210ab/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-2 Zones,VAV-212,Occupancy Sensor,BBI,BI:1,DEV:31309,occ1_1,#baker_vav-212/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-2 Zones,VAV-214 + ETB 7-1,Occupancy Sensor,BBI,BI:1,DEV:31308,occ1_1,#baker_vav-214/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-3 Zones,VAV-216 + ETB 10-1,Occupancy Sensor,BBI,BI:1,DEV:31307,occ1_1,#baker_vav-216/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-3 Zones,VAV-218,Occupancy Sensor,BBI,BI:1,DEV:31306,occ1_1,#baker_vav-218/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-3 Zones,VAV-220,Occupancy Sensor,BBI,BI:1,DEV:31305,occ1_1,#baker_vav-220/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-3 Zones,VAV-222 + ETB 10-2,Occupancy Sensor,BBI,BI:1,DEV:31304,occ1_1,#baker_vav-222/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-3 Zones,VAV-224 + ETB 10-3,Occupancy Sensor,BBI,BI:1,DEV:31303,occ1_1,#baker_vav-224/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-3 Zones,VAV-226,Occupancy Sensor,BBI,BI:1,DEV:31302,occ1_1,#baker_vav-226/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-4 Zones/230/230A/236 Suite,230 (PHX-2U),Occupancy Sensor,BBI,BI:1,DEV:31327,occ1_1,#baker_lab_230_phx-2u/occ1
/Cornell University/Biotech Server/Baker Lab/Second Floor/AHU-4 Zones/230/230A/236 Suite,230A (PHX-2A1),Occupancy Sensor,BBI,BI:3,DEV:31326,occ1_1,#baker_lab_230a_phx-2a1/occ1
